Id,Label,timeset,componentnumber,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,clustering,triangles
151389750,151389750,,0,9,45,0.058458,0.062519,307503,0.000086,78,0.333333,12
151390155,151390155,,0,7,45,0.058455,0.062366,65952,0.000069,78,0.428571,9
151385856,151385856,,0,7,44,0.062077,0.066819,812150,0.000062,78,0.428571,9
151388577,151388577,,0,11,45,0.058458,0.062557,329483,0.000099,78,0.309091,17
151384885,151384885,,1368,0,0,0,0,0,0,0,0,0
151384886,151384886,,1368,0,0,0,0,0,0,0,0,0
151357110,151357110,,1368,0,0,0,0,0,0,0,0,0
151375233,151375233,,1368,0,0,0,0,0,0,0,0,0
151384890,151384890,,2173,0,0,0,0,0,0,0,0,0
151384889,151384889,,2173,0,0,0,0,0,0,0,0,0
151384894,151384894,,1368,0,0,0,0,0,0,0,0,0
151384896,151384896,,1368,0,0,0,0,0,0,0,0,0
151384930,151384930,,2174,0,0,0,0,0,0,0,0,0
151384929,151384929,,2174,0,0,0,0,0,0,0,0,0
151384931,151384931,,2174,0,0,0,0,0,0,0,0,0
151384932,151384932,,0,3,37,0.061874,0.066305,0,0.00003,51,1,3
151384934,151384934,,0,3,37,0.061874,0.066305,0,0.00003,51,1,3
151370898,151370898,,0,2,37,0.061871,0.066213,43970,0.00003,51,0,0
151379315,151379315,,0,4,37,0.061867,0.066157,0,0.000036,51,1,6
151379316,151379316,,0,4,37,0.061867,0.066157,0,0.000036,51,1,6
151379317,151379317,,0,4,37,0.061867,0.066157,0,0.000036,51,1,6
151379318,151379318,,0,4,37,0.061867,0.066157,0,0.000036,51,1,6
151381347,151381347,,0,2,37,0.061868,0.066154,0,0.000023,51,1,1
151381348,151381348,,0,2,37,0.061868,0.066154,0,0.000023,51,1,1
151384945,151384945,,2175,0,0,0,0,0,0,0,0,0
151384943,151384943,,2175,0,0,0,0,0,0,0,0,0
151384944,151384944,,2175,0,0,0,0,0,0,0,0,0
151384960,151384960,,2176,0,0,0,0,0,0,0,0,0
151384959,151384959,,2176,0,0,0,0,0,0,0,0,0
151384970,151384970,,0,6,42,0.064767,0.070159,0,0.00004,69,1,15
151384969,151384969,,0,6,42,0.064767,0.070159,0,0.00004,69,1,15
151384975,151384975,,0,6,42,0.064767,0.070159,0,0.00004,69,1,15
151384972,151384972,,0,6,42,0.064767,0.070159,0,0.00004,69,1,15
151384973,151384973,,0,6,42,0.064767,0.070159,0,0.00004,69,1,15
151384980,151384980,,2177,0,0,0,0,0,0,0,0,0
151384978,151384978,,2177,0,0,0,0,0,0,0,0,0
151384979,151384979,,2177,0,0,0,0,0,0,0,0,0
151384985,151384985,,2178,0,0,0,0,0,0,0,0,0
151384983,151384983,,2178,0,0,0,0,0,0,0,0,0
151384984,151384984,,2178,0,0,0,0,0,0,0,0,0
151384990,151384990,,2179,0,0,0,0,0,0,0,0,0
151384989,151384989,,2179,0,0,0,0,0,0,0,0,0
151384995,151384995,,2180,0,0,0,0,0,0,0,0,0
151384993,151384993,,2180,0,0,0,0,0,0,0,0,0
151384994,151384994,,2180,0,0,0,0,0,0,0,0,0
151385005,151385005,,2181,0,0,0,0,0,0,0,0,0
151385004,151385004,,2181,0,0,0,0,0,0,0,0,0
151385010,151385010,,2182,0,0,0,0,0,0,0,0,0
151385009,151385009,,2182,0,0,0,0,0,0,0,0,0
151385020,151385020,,2183,0,0,0,0,0,0,0,0,0
151385018,151385018,,2183,0,0,0,0,0,0,0,0,0
151385019,151385019,,2183,0,0,0,0,0,0,0,0,0
151385026,151385026,,0,2,52,0.040276,0.041516,0,0.000036,69,1,1
151385027,151385027,,0,2,52,0.040276,0.041516,0,0.000036,69,1,1
151385030,151385030,,2184,0,0,0,0,0,0,0,0,0
151385028,151385028,,2184,0,0,0,0,0,0,0,0,0
151385029,151385029,,2184,0,0,0,0,0,0,0,0,0
151385035,151385035,,0,2,45,0.057031,0.06118,0,0.000021,57,1,1
151385033,151385033,,0,2,45,0.057031,0.06118,0,0.000021,57,1,1
151385041,151385041,,0,1,42,0.059665,0.063534,0,0.000012,87,0,0
151368051,151368051,,0,1,42,0.05977,0.063692,0,0.000012,87,0,0
151380784,151380784,,0,1,41,0.060937,0.065089,0,0.000012,87,0,0
151381110,151381110,,0,1,42,0.05977,0.063692,0,0.000012,87,0,0
151381240,151381240,,0,3,42,0.059776,0.06387,263700,0.000032,87,0.333333,1
151381242,151381242,,0,2,42,0.059774,0.063787,0,0.000021,87,1,1
151385045,151385045,,2185,0,0,0,0,0,0,0,0,0
151385044,151385044,,2185,0,0,0,0,0,0,0,0,0
151385050,151385050,,2186,0,0,0,0,0,0,0,0,0
151385049,151385049,,2186,0,0,0,0,0,0,0,0,0
151385055,151385055,,0,2,37,0.071176,0.077126,0,0.00002,5,1,1
151385054,151385054,,0,2,37,0.071176,0.077126,0,0.00002,5,1,1
151359841,151359841,,0,1,35,0.065966,0.070264,0,0.000015,20,0,0
151385075,151385075,,1778,0,0,0,0,0,0,0,0,0
151385074,151385074,,1778,0,0,0,0,0,0,0,0,0
151378541,151378541,,1778,0,0,0,0,0,0,0,0,0
151416559,151416559,,1778,0,0,0,0,0,0,0,0,0
151378540,151378540,,1778,0,0,0,0,0,0,0,0,0
151375652,151375652,,1778,0,0,0,0,0,0,0,0,0
151385090,151385090,,0,2,36,0.056801,0.060223,0,0.000025,87,1,1
151385089,151385089,,0,2,36,0.056801,0.060223,0,0.000025,87,1,1
151385105,151385105,,2187,0,0,0,0,0,0,0,0,0
151385103,151385103,,2187,0,0,0,0,0,0,0,0,0
151385104,151385104,,2187,0,0,0,0,0,0,0,0,0
151385115,151385115,,2188,0,0,0,0,0,0,0,0,0
151385113,151385113,,2188,0,0,0,0,0,0,0,0,0
151385114,151385114,,2188,0,0,0,0,0,0,0,0,0
151385120,151385120,,2189,0,0,0,0,0,0,0,0,0
151385119,151385119,,2189,0,0,0,0,0,0,0,0,0
151385125,151385125,,2190,0,0,0,0,0,0,0,0,0
151385124,151385124,,2190,0,0,0,0,0,0,0,0,0
151385130,151385130,,2191,0,0,0,0,0,0,0,0,0
151385128,151385128,,2191,0,0,0,0,0,0,0,0,0
151385129,151385129,,2191,0,0,0,0,0,0,0,0,0
151385136,151385136,,0,1,41,0.065733,0.070768,0,0.000013,135,0,0
151400996,151400996,,0,5,40,0.070349,0.076915,1897339.484682,0.000037,135,0.6,6
151389808,151389808,,0,6,40,0.067115,0.072784,43970,0.000053,135,0.466667,7
151372685,151372685,,0,1,41,0.064722,0.069501,0,0.000014,135,0,0
151372688,151372688,,0,1,41,0.064722,0.069501,0,0.000014,135,0,0
151385145,151385145,,2192,0,0,0,0,0,0,0,0,0
151385144,151385144,,2192,0,0,0,0,0,0,0,0,0
151385146,151385146,,2192,0,0,0,0,0,0,0,0,0
151385150,151385150,,2193,0,0,0,0,0,0,0,0,0
151385149,151385149,,2193,0,0,0,0,0,0,0,0,0
151360531,151360531,,2193,0,0,0,0,0,0,0,0,0
151373407,151373407,,2193,0,0,0,0,0,0,0,0,0
151385185,151385185,,2194,0,0,0,0,0,0,0,0,0
151385184,151385184,,2194,0,0,0,0,0,0,0,0,0
151385216,151385216,,0,1,34,0.069775,0.074936,0,0.000012,20,0,0
151385220,151385220,,2195,0,0,0,0,0,0,0,0,0
151385218,151385218,,2195,0,0,0,0,0,0,0,0,0
151385219,151385219,,2195,0,0,0,0,0,0,0,0,0
151376490,151376490,,0,2,39,0.064516,0.069934,0,0.000019,34,1,1
151384608,151384608,,0,14,38,0.06973,0.076819,2539196.148012,0.000074,42,0.769231,70
151385235,151385235,,0,1,37,0.067088,0.072154,0,0.000012,137,0,0
151385245,151385245,,2196,0,0,0,0,0,0,0,0,0
151385244,151385244,,2196,0,0,0,0,0,0,0,0,0
151385246,151385246,,2196,0,0,0,0,0,0,0,0,0
151385247,151385247,,2196,0,0,0,0,0,0,0,0,0
151385250,151385250,,2197,0,0,0,0,0,0,0,0,0
151385249,151385249,,2197,0,0,0,0,0,0,0,0,0
151385251,151385251,,2197,0,0,0,0,0,0,0,0,0
151385260,151385260,,2198,0,0,0,0,0,0,0,0,0
151385259,151385259,,2198,0,0,0,0,0,0,0,0,0
151385275,151385275,,0,2,35,0.063288,0.067714,0,0.000023,68,1,1
151385273,151385273,,0,2,35,0.063288,0.067714,0,0.000023,68,1,1
151385274,151385274,,0,9,34,0.067563,0.073388,44890.005431,0.00007,68,0.555556,20
151389200,151389200,,0,6,34,0.067005,0.07247,21986,0.000049,68,0.666667,10
151404906,151404906,,0,14,33,0.069955,0.076723,3098303.650384,0.000096,68,0.483516,44
151404916,151404916,,0,9,34,0.067563,0.073388,24508.556345,0.000069,68,0.555556,20
151425021,151425021,,0,12,33,0.070406,0.07735,1669811.106652,0.000081,68,0.575758,38
151427666,151427666,,0,15,33,0.071602,0.078631,2352518.28387,0.000103,68,0.428571,45
151393263,151393263,,0,12,33,0.069745,0.076255,39110.625936,0.000085,68,0.621212,41
151407453,151407453,,0,11,33,0.069745,0.076225,31577.657496,0.000078,68,0.672727,37
151385280,151385280,,2199,0,0,0,0,0,0,0,0,0
151385279,151385279,,2199,0,0,0,0,0,0,0,0,0
151385295,151385295,,0,3,50,0.044498,0.046146,0,0.000041,7,1,3
151385293,151385293,,0,3,50,0.044498,0.046146,0,0.000041,7,1,3
151385294,151385294,,0,3,50,0.044498,0.046146,0,0.000041,7,1,3
151385330,151385330,,2200,0,0,0,0,0,0,0,0,0
151385329,151385329,,2200,0,0,0,0,0,0,0,0,0
151385331,151385331,,2200,0,0,0,0,0,0,0,0,0
151385332,151385332,,2200,0,0,0,0,0,0,0,0,0
151385340,151385340,,0,2,46,0.048266,0.050362,21986,0.000042,101,0,0
151385339,151385339,,0,1,47,0.046044,0.047785,0,0.000025,101,0,0
151365250,151365250,,0,4,45,0.050713,0.05327,87936,0.000066,101,0.166667,1
151425280,151425280,,0,5,44,0.053421,0.056528,131891,0.000062,101,0.3,3
151365251,151365251,,0,2,46,0.048266,0.050354,0,0.000036,101,1,1
151365252,151365252,,0,2,46,0.048266,0.050354,0,0.000036,101,1,1
151385345,151385345,,2201,0,0,0,0,0,0,0,0,0
151385342,151385342,,2201,0,0,0,0,0,0,0,0,0
151385343,151385343,,2201,0,0,0,0,0,0,0,0,0
151385344,151385344,,2201,0,0,0,0,0,0,0,0,0
151385360,151385360,,0,1,44,0.052527,0.055547,0,0.000015,143,0,0
151385359,151385359,,0,5,43,0.055439,0.059326,36619.590476,0.00005,143,0.5,5
151399840,151399840,,0,5,43,0.055439,0.059341,80585.590476,0.000049,143,0.5,5
151391266,151391266,,0,4,44,0.052531,0.055713,21986,0.000044,143,0.5,3
151425051,151425051,,0,20,42,0.058691,0.063827,987563.545238,0.000132,143,0.363158,69
151397128,151397128,,0,8,43,0.055442,0.059475,14756.819048,0.000063,143,0.535714,15
151385370,151385370,,2202,0,0,0,0,0,0,0,0,0
151385368,151385368,,2202,0,0,0,0,0,0,0,0,0
151385369,151385369,,2202,0,0,0,0,0,0,0,0,0
151385382,151385382,,0,3,39,0.07039,0.076323,0,0.000029,33,1,3
151385383,151385383,,0,3,39,0.07039,0.076323,0,0.000029,33,1,3
151374905,151374905,,0,2,39,0.069221,0.07482,65952,0.000026,33,0,0
151380071,151380071,,0,1,39,0.070004,0.075841,0,0.000012,33,0,0
151385390,151385390,,2203,0,0,0,0,0,0,0,0,0
151385389,151385389,,2203,0,0,0,0,0,0,0,0,0
151385391,151385391,,2203,0,0,0,0,0,0,0,0,0
151385394,151385394,,1171,0,0,0,0,0,0,0,0,0
151385396,151385396,,1171,0,0,0,0,0,0,0,0,0
151385397,151385397,,1171,0,0,0,0,0,0,0,0,0
151357256,151357256,,1171,0,0,0,0,0,0,0,0,0
151357258,151357258,,1171,0,0,0,0,0,0,0,0,0
151357259,151357259,,1171,0,0,0,0,0,0,0,0,0
151385405,151385405,,2204,0,0,0,0,0,0,0,0,0
151385404,151385404,,2204,0,0,0,0,0,0,0,0,0
151385406,151385406,,2204,0,0,0,0,0,0,0,0,0
151385407,151385407,,2204,0,0,0,0,0,0,0,0,0
151385410,151385410,,0,1,41,0.055449,0.058467,0,0.000015,145,0,0
151385420,151385420,,0,2,46,0.04959,0.0525,0,0.000019,0,1,1
151385421,151385421,,0,7,46,0.049592,0.052716,439340,0.000059,0,0.52381,11
151385430,151385430,,2205,0,0,0,0,0,0,0,0,0
151385429,151385429,,2205,0,0,0,0,0,0,0,0,0
151385443,151385443,,0,3,43,0.066127,0.070834,0,0.000033,53,1,3
151385444,151385444,,0,3,43,0.066127,0.070834,0,0.000033,53,1,3
151385446,151385446,,0,3,43,0.066127,0.070834,0,0.000033,53,1,3
151385450,151385450,,0,3,48,0.045119,0.047196,0,0.000034,0,1,3
151385447,151385447,,0,8,47,0.047251,0.049887,65952,0.000074,0,0.464286,13
151385448,151385448,,0,3,48,0.045119,0.047196,0,0.000034,0,1,3
151385449,151385449,,0,3,48,0.045119,0.047196,0,0.000034,0,1,3
151363732,151363732,,0,6,47,0.047251,0.049864,87932,0.000056,0,0.666667,10
151365931,151365931,,0,6,47,0.047251,0.049841,21986,0.000058,0,0.666667,10
151385460,151385460,,2206,0,0,0,0,0,0,0,0,0
151385459,151385459,,2206,0,0,0,0,0,0,0,0,0
151385461,151385461,,2206,0,0,0,0,0,0,0,0,0
151387992,151387992,,2206,0,0,0,0,0,0,0,0,0
151385465,151385465,,2207,0,0,0,0,0,0,0,0,0
151385462,151385462,,2207,0,0,0,0,0,0,0,0,0
151385463,151385463,,2207,0,0,0,0,0,0,0,0,0
151385464,151385464,,2207,0,0,0,0,0,0,0,0,0
151385470,151385470,,0,7,42,0.066229,0.071893,415551.938651,0.000057,29,0.380952,8
151385469,151385469,,0,3,41,0.064043,0.068933,246296.343717,0.000033,29,0.333333,1
151385471,151385471,,0,3,42,0.065008,0.070182,84359.722201,0.000029,29,0.666667,2
151421657,151421657,,0,11,42,0.063811,0.068803,82799.177318,0.000089,29,0.381818,21
151416548,151416548,,0,9,42,0.06381,0.068743,72234.968263,0.000074,29,0.444444,16
151396781,151396781,,0,3,40,0.063462,0.068268,293374.800581,0.000038,29,0,0
151394799,151394799,,0,2,42,0.062048,0.066279,0,0.00002,29,1,1
151385475,151385475,,0,2,40,0.063403,0.067733,0,0.000022,79,1,1
151385473,151385473,,0,2,40,0.063403,0.067733,0,0.000022,79,1,1
151385490,151385490,,2208,0,0,0,0,0,0,0,0,0
151385489,151385489,,2208,0,0,0,0,0,0,0,0,0
151385510,151385510,,0,1,41,0.061153,0.06517,0,0.000013,136,0,0
151395715,151395715,,0,10,41,0.061157,0.065459,87932.428571,0.000071,136,0.755556,34
151427885,151427885,,0,9,41,0.061156,0.065421,21986,0.000065,136,0.777778,28
151413651,151413651,,0,10,41,0.061156,0.065444,21986.428571,0.000071,136,0.755556,34
151420541,151420541,,0,8,41,0.061156,0.065398,0,0.000054,136,1,28
151427883,151427883,,0,7,41,0.061155,0.065368,0,0.000048,136,1,21
151359918,151359918,,0,10,41,0.061156,0.065444,21986.428571,0.000071,136,0.755556,34
151366343,151366343,,0,9,41,0.061156,0.065421,0.428571,0.00006,136,0.944444,34
151385520,151385520,,2209,0,0,0,0,0,0,0,0,0
151385519,151385519,,2209,0,0,0,0,0,0,0,0,0
151385525,151385525,,2210,0,0,0,0,0,0,0,0,0
151373781,151373781,,2210,0,0,0,0,0,0,0,0,0
151385526,151385526,,2210,0,0,0,0,0,0,0,0,0
151385535,151385535,,0,9,35,0.074299,0.080941,1198992.294049,0.000068,21,0.5,18
151385532,151385532,,0,3,36,0.069713,0.074977,0,0.000029,56,1,3
151385533,151385533,,0,3,36,0.069713,0.074977,0,0.000029,56,1,3
151362062,151362062,,0,10,35,0.073862,0.080331,63719.598408,0.000079,21,0.511111,23
151362963,151362963,,0,8,35,0.073862,0.080286,19749.598408,0.000059,21,0.785714,22
151370451,151370451,,0,7,35,0.073861,0.080248,10222.47849,0.000052,21,0.904762,19
151383797,151383797,,0,8,35,0.073862,0.080286,19749.598408,0.000059,21,0.785714,22
151397965,151397965,,0,11,34,0.076053,0.083233,1976983.268602,0.000079,21,0.454545,25
151402555,151402555,,0,3,37,0.066006,0.070572,21986,0.000036,56,0.333333,1
151417186,151417186,,0,6,35,0.07068,0.076109,43970,0.000053,21,0.466667,7
151362060,151362060,,0,2,36,0.068782,0.073636,0,0.000023,21,1,1
151362061,151362061,,0,2,36,0.068782,0.073636,0,0.000023,21,1,1
151385540,151385540,,2211,0,0,0,0,0,0,0,0,0
151385538,151385538,,2211,0,0,0,0,0,0,0,0,0
151385539,151385539,,2211,0,0,0,0,0,0,0,0,0
151385541,151385541,,2211,0,0,0,0,0,0,0,0,0
151385550,151385550,,2212,0,0,0,0,0,0,0,0,0
151385547,151385547,,2212,0,0,0,0,0,0,0,0,0
151385548,151385548,,2212,0,0,0,0,0,0,0,0,0
151385549,151385549,,2212,0,0,0,0,0,0,0,0,0
151372481,151372481,,2212,0,0,0,0,0,0,0,0,0
151385554,151385554,,0,1,41,0.059638,0.063168,0,0.000018,86,0,0
151381937,151381937,,0,3,41,0.05964,0.063273,43970,0.000045,86,0.333333,1
151396077,151396077,,0,6,41,0.05964,0.063353,153861.333333,0.000074,86,0.4,6
151381936,151381936,,0,2,42,0.056283,0.059219,21986,0.00004,86,0,0
151385565,151385565,,2213,0,0,0,0,0,0,0,0,0
151385564,151385564,,2213,0,0,0,0,0,0,0,0,0
151385581,151385581,,0,3,40,0.061625,0.066139,0,0.000027,39,1,3
151385582,151385582,,0,3,40,0.061625,0.066139,0,0.000027,39,1,3
151385583,151385583,,0,3,40,0.061625,0.066139,0,0.000027,39,1,3
151385585,151385585,,2214,0,0,0,0,0,0,0,0,0
151385584,151385584,,2214,0,0,0,0,0,0,0,0,0
151385595,151385595,,0,3,39,0.066713,0.071812,21986,0.000038,121,0.333333,1
151385593,151385593,,0,5,38,0.067779,0.073189,378122.896038,0.000052,121,0.4,4
151385596,151385596,,0,1,40,0.062541,0.066512,0,0.000017,121,0,0
151355880,151355880,,0,8,38,0.064858,0.069521,175848,0.000081,121,0.321429,9
151362698,151362698,,0,3,38,0.064857,0.069385,0,0.000033,121,1,3
151366546,151366546,,0,4,37,0.066864,0.071875,326296.345153,0.000043,121,0.5,3
151385608,151385608,,0,3,38,0.075483,0.083663,0,0.000023,123,1,3
151384718,151384718,,0,1,40,0.066764,0.071974,0,0.000014,115,0,0
151385613,151385613,,0,3,40,0.063514,0.067728,0,0.000035,5,1,3
151385614,151385614,,0,3,40,0.063514,0.067728,0,0.000035,5,1,3
151385616,151385616,,0,3,40,0.063514,0.067728,0,0.000035,5,1,3
151385620,151385620,,2215,0,0,0,0,0,0,0,0,0
151385618,151385618,,2215,0,0,0,0,0,0,0,0,0
151385619,151385619,,2215,0,0,0,0,0,0,0,0,0
151385625,151385625,,2216,0,0,0,0,0,0,0,0,0
151385624,151385624,,2216,0,0,0,0,0,0,0,0,0
151385635,151385635,,2217,0,0,0,0,0,0,0,0,0
151385633,151385633,,2217,0,0,0,0,0,0,0,0,0
151385634,151385634,,2217,0,0,0,0,0,0,0,0,0
151385640,151385640,,2218,0,0,0,0,0,0,0,0,0
151385639,151385639,,2218,0,0,0,0,0,0,0,0,0
151385645,151385645,,2219,0,0,0,0,0,0,0,0,0
151385643,151385643,,2219,0,0,0,0,0,0,0,0,0
151385644,151385644,,2219,0,0,0,0,0,0,0,0,0
151385650,151385650,,2220,0,0,0,0,0,0,0,0,0
151385647,151385647,,2220,0,0,0,0,0,0,0,0,0
151385648,151385648,,2220,0,0,0,0,0,0,0,0,0
151385649,151385649,,2220,0,0,0,0,0,0,0,0,0
151385660,151385660,,885,0,0,0,0,0,0,0,0,0
151385657,151385657,,885,0,0,0,0,0,0,0,0,0
151385659,151385659,,885,0,0,0,0,0,0,0,0,0
151385665,151385665,,2221,0,0,0,0,0,0,0,0,0
151385664,151385664,,2221,0,0,0,0,0,0,0,0,0
151385666,151385666,,2221,0,0,0,0,0,0,0,0,0
151385667,151385667,,0,3,44,0.059206,0.063054,0,0.000033,61,1,3
151385668,151385668,,0,3,44,0.059206,0.063054,0,0.000033,61,1,3
151385675,151385675,,2222,0,0,0,0,0,0,0,0,0
151385673,151385673,,2222,0,0,0,0,0,0,0,0,0
151385674,151385674,,2222,0,0,0,0,0,0,0,0,0
151385676,151385676,,2222,0,0,0,0,0,0,0,0,0
151385680,151385680,,2223,0,0,0,0,0,0,0,0,0
151385678,151385678,,2223,0,0,0,0,0,0,0,0,0
151385679,151385679,,2223,0,0,0,0,0,0,0,0,0
151385685,151385685,,2224,0,0,0,0,0,0,0,0,0
151385684,151385684,,2224,0,0,0,0,0,0,0,0,0
151385686,151385686,,2224,0,0,0,0,0,0,0,0,0
151385687,151385687,,2224,0,0,0,0,0,0,0,0,0
151385690,151385690,,2225,0,0,0,0,0,0,0,0,0
151385688,151385688,,2225,0,0,0,0,0,0,0,0,0
151385689,151385689,,2225,0,0,0,0,0,0,0,0,0
151385691,151385691,,2225,0,0,0,0,0,0,0,0,0
151385695,151385695,,2226,0,0,0,0,0,0,0,0,0
151385694,151385694,,2226,0,0,0,0,0,0,0,0,0
151385700,151385700,,0,3,42,0.056584,0.060037,0,0.000031,107,1,3
151385698,151385698,,0,4,42,0.056584,0.060068,43970,0.000045,107,0.5,3
151385701,151385701,,0,3,42,0.056584,0.060037,0,0.000031,107,1,3
151377084,151377084,,0,2,43,0.053554,0.056351,21986,0.000035,107,0,0
151387380,151387380,,0,7,41,0.059975,0.064275,3658.833333,0.000047,107,0.952381,20
151411941,151411941,,0,10,41,0.059976,0.064343,25645.566667,0.00007,107,0.688889,31
151405218,151405218,,0,7,41,0.059975,0.064275,0,0.000047,107,1,21
151407043,151407043,,0,12,41,0.059976,0.064396,91591.566667,0.000082,107,0.515152,34
151362189,151362189,,0,6,42,0.056587,0.060181,0,0.000042,107,1,15
151385705,151385705,,2227,0,0,0,0,0,0,0,0,0
151385704,151385704,,2227,0,0,0,0,0,0,0,0,0
151385710,151385710,,2228,0,0,0,0,0,0,0,0,0
151385709,151385709,,2228,0,0,0,0,0,0,0,0,0
151385715,151385715,,2229,0,0,0,0,0,0,0,0,0
151385714,151385714,,2229,0,0,0,0,0,0,0,0,0
151385718,151385718,,0,2,35,0.069168,0.074783,21986,0.000029,25,0,0
151385719,151385719,,0,1,36,0.064694,0.069052,0,0.000019,25,0,0
151385735,151385735,,0,3,41,0.057269,0.060723,0,0.000038,10,1,3
151385732,151385732,,0,3,41,0.057269,0.060723,0,0.000038,10,1,3
151385733,151385733,,0,3,41,0.057269,0.060723,0,0.000038,10,1,3
151385734,151385734,,0,6,40,0.060748,0.065098,65952,0.000068,10,0.4,6
151358854,151358854,,0,5,40,0.060748,0.065075,43970,0.00006,10,0.4,4
151385436,151385436,,0,4,40,0.060748,0.065053,21986,0.00005,10,0.5,3
151385745,151385745,,2230,0,0,0,0,0,0,0,0,0
151385744,151385744,,2230,0,0,0,0,0,0,0,0,0
151385750,151385750,,2231,0,0,0,0,0,0,0,0,0
151385748,151385748,,2231,0,0,0,0,0,0,0,0,0
151385749,151385749,,2231,0,0,0,0,0,0,0,0,0
151385755,151385755,,2232,0,0,0,0,0,0,0,0,0
151385753,151385753,,2232,0,0,0,0,0,0,0,0,0
151385754,151385754,,2232,0,0,0,0,0,0,0,0,0
151385760,151385760,,214,0,0,0,0,0,0,0,0,0
151385759,151385759,,214,0,0,0,0,0,0,0,0,0
151357697,151357697,,214,0,0,0,0,0,0,0,0,0
151367473,151367473,,214,0,0,0,0,0,0,0,0,0
151357696,151357696,,214,0,0,0,0,0,0,0,0,0
151367472,151367472,,214,0,0,0,0,0,0,0,0,0
151385770,151385770,,0,4,43,0.05732,0.060724,43970,0.000055,124,0.5,3
151385768,151385768,,0,3,43,0.05732,0.060693,0,0.00004,124,1,3
151385769,151385769,,0,6,42,0.060804,0.065021,109910,0.000069,124,0.4,6
151385771,151385771,,0,3,43,0.05732,0.060693,0,0.00004,124,1,3
151419809,151419809,,0,2,44,0.054213,0.056983,21986,0.000038,124,0,0
151412081,151412081,,0,5,42,0.060804,0.064987,43970,0.00006,124,0.4,4
151411267,151411267,,0,5,41,0.064738,0.069983,683748.375206,0.000051,124,0.4,4
151361517,151361517,,0,4,42,0.061706,0.066157,22398.592796,0.000044,124,0.666667,4
151385779,151385779,,0,1,40,0.061132,0.065646,0,0.000012,40,0,0
151358323,151358323,,0,16,39,0.066589,0.073006,197458.59149,0.000096,40,0.575,69
151377368,151377368,,0,12,38,0.068417,0.075333,1408178.430622,0.000067,40,0.80303,53
151405085,151405085,,0,17,39,0.06659,0.073052,223520.476849,0.000101,40,0.551471,75
151422901,151422901,,0,14,39,0.065108,0.071058,87933.777778,0.000087,40,0.615385,56
151423522,151423522,,0,14,39,0.066587,0.072924,190383.33204,0.000086,40,0.582418,53
151394458,151394458,,0,10,39,0.065106,0.070937,0,0.000058,40,1,45
151398628,151398628,,0,14,39,0.065108,0.071074,51898.401407,0.000086,40,0.659341,60
151380797,151380797,,0,6,40,0.064207,0.069663,0,0.00004,40,1,15
151403587,151403587,,0,7,40,0.064208,0.069698,65952,0.000052,40,0.714286,15
151393153,151393153,,0,8,40,0.064208,0.069724,21989,0.000055,40,0.678571,19
151404178,151404178,,0,10,40,0.066555,0.072834,974645.836995,0.000064,40,0.488889,22
151358324,151358324,,0,1,40,0.062432,0.067191,0,0.000012,40,0,0
151415631,151415631,,0,5,40,0.061135,0.065809,8,0.000036,40,0.7,7
151384715,151384715,,0,1,40,0.062437,0.067277,0,0.000012,40,0,0
151385785,151385785,,2233,0,0,0,0,0,0,0,0,0
151385783,151385783,,2233,0,0,0,0,0,0,0,0,0
151385784,151385784,,2233,0,0,0,0,0,0,0,0,0
151358506,151358506,,2233,0,0,0,0,0,0,0,0,0
151385790,151385790,,0,3,36,0.062717,0.066704,21986,0.000045,25,0.333333,1
151385787,151385787,,0,2,36,0.062717,0.066682,0,0.000029,25,1,1
151385789,151385789,,0,1,37,0.059016,0.062197,0,0.00002,25,0,0
151385795,151385795,,2234,0,0,0,0,0,0,0,0,0
151385794,151385794,,2234,0,0,0,0,0,0,0,0,0
151385811,151385811,,0,1,42,0.060901,0.064586,0,0.000016,64,0,0
151385815,151385815,,0,1,42,0.054189,0.057221,0,0.000017,34,0,0
151385814,151385814,,0,3,41,0.057293,0.061096,21986,0.000036,34,0.333333,1
151385820,151385820,,2235,0,0,0,0,0,0,0,0,0
151385817,151385817,,2235,0,0,0,0,0,0,0,0,0
151385818,151385818,,2235,0,0,0,0,0,0,0,0,0
151385819,151385819,,2235,0,0,0,0,0,0,0,0,0
151385830,151385830,,2236,0,0,0,0,0,0,0,0,0
151385829,151385829,,2236,0,0,0,0,0,0,0,0,0
151385831,151385831,,2236,0,0,0,0,0,0,0,0,0
151385835,151385835,,2237,0,0,0,0,0,0,0,0,0
151385834,151385834,,2237,0,0,0,0,0,0,0,0,0
151385836,151385836,,2237,0,0,0,0,0,0,0,0,0
151385837,151385837,,2237,0,0,0,0,0,0,0,0,0
151385840,151385840,,2238,0,0,0,0,0,0,0,0,0
151385839,151385839,,2238,0,0,0,0,0,0,0,0,0
151385841,151385841,,2238,0,0,0,0,0,0,0,0,0
151385842,151385842,,2238,0,0,0,0,0,0,0,0,0
151385850,151385850,,2239,0,0,0,0,0,0,0,0,0
151385849,151385849,,2239,0,0,0,0,0,0,0,0,0
151385855,151385855,,0,3,44,0.06207,0.066572,0,0.000029,78,1,3
151385854,151385854,,0,3,44,0.06207,0.066572,0,0.000029,78,1,3
151385860,151385860,,0,2,51,0.037892,0.039075,0,0.000031,106,1,1
